REP,LIDER,EQUIPE,OFFICE,CANAL,EXCL_REP_ME,EXCL_REP
ext_manuellj,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_masantav,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_morejenn,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_nasane,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,12
ext_neoscar,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_pamelata,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,9
ext_paulaste,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_raibrend,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_reanbeat,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,0
ext_rosianso,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_saconjoa,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_sandrofa,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_sipatran,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_sirochaj,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_sobarbog,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_stepdomi,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,3
ext_sucafe,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,9
ext_tayanvit,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,8
ext_thalitne,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_vamacena,ext_anmagara,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_amaellen,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,40,50
ext_beatc,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_daipimen,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,44
ext_dandarao,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,16
ext_edileucr,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,31
ext_emsofia,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,43,94
ext_evevasco,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,34,38
ext_isadalbu,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,13,59
ext_kaykerod,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,8
ext_manuellj,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,23
ext_michelqu,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,9
ext_naroma,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,19,29
ext_queborge,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,25
ext_railcost,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,12
ext_saconmat,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_sasamile,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_simarmic,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,40,57
ext_soluci,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,21
ext_valdnfer,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,7
ext_valsandr,ext_barbarke,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,39
ext_alexiaso,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,22
ext_brugo,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,23,39
ext_contrega,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,18,37
ext_coumaril,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,18
ext_danianun,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,14
ext_dasoudan,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,14,41
ext_elissaro,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_ellbarau,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,31,16
ext_ferremai,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,16
ext_geovkell,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,8,58
ext_jadnaiar,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,10,30
ext_jecaalin,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,26,26
ext_kaykerod,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,31
ext_luanolia,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,18
ext_melostef,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,39
ext_michelqu,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,23
ext_milesil,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,33,34
ext_misacruz,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,12,31
ext_olanfeli,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,42
ext_pabarroa,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,39,33
ext_railcost,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,19,53
ext_saconmat,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,16,20
ext_safernaf,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,11
ext_sasamile,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,48
ext_sasoarva,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,26
ext_soluci,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,41
ext_valesjul,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,16
ext_wilsojes,ext_breleute,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,16
ext_brugo,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,25
ext_coneveli,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_contrega,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_coumaril,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,17,51
ext_danianun,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_ferremai,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,49
ext_geovkell,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,46
ext_hillopes,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,17,13
ext_jecaalin,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,30
ext_luanolia,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,31
ext_masantav,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_milesil,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,24,58
ext_neoscar,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_olanfeli,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,47
ext_olscaiqu,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,2
ext_pabarroa,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,21
ext_raibrend,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_raquelem,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_safernaf,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,34
ext_sandrofa,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_sasoarva,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,27
ext_valesjul,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,39
ext_wilsojes,ext_carvapri,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,36
ext_daipimen,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,22
ext_diegopra,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,21
ext_giselele,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,43
ext_gocaique,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,21,89
ext_jeasena,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,21
ext_juliadam,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,35
ext_larirabe,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,10,44
ext_lindauma,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,26,37
ext_mamarjoa,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,43
ext_manuerei,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,37
ext_naroma,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,13,43
ext_nilsocar,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,26
ext_sangeisa,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,37
ext_socoalex,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,10,78
ext_thcaires,ext_chacampo,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_almeitai,ext_cibelmel,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_alexiaso,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,9,31
ext_danianun,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_dasoudan,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,41
ext_diegopra,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,10
ext_elissaro,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,16,21
ext_ellbarau,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,19,22
ext_geovkell,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_giselele,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,67
ext_gocaique,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,16,42
ext_jadnaiar,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,22
ext_jeasena,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,16
ext_jecaalin,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_juliadam,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,37
ext_kaykerod,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,27
ext_larirabe,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,9,13
ext_lindauma,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,20,37
ext_manuerei,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,29
ext_marijsan,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,15
ext_melostef,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,16,70
ext_milesil,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,4
ext_misacruz,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,30
ext_naroma,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,32,85
ext_nilsocar,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,20,38
ext_olanfeli,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,13
ext_pabarroa,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_railcost,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,16
ext_saconjoa,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_saconmat,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,40
ext_sangeisa,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,20,63
ext_sasamile,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,32
ext_sasoarva,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_socoalex,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,39
ext_soluci,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,28
ext_valdnfer,ext_edniljes,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_almeitai,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,11
ext_arhpaulo,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_cervitor,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,13
ext_courafae,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,18
ext_dandarao,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,12
ext_danianun,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_elfavill,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_elisap,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_esamor,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,9
ext_evevasco,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,25
ext_gusamate,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,27
ext_hillopes,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_jacaalve,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_jesilvra,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,18
ext_jorssant,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_joyccoel,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,17,1
ext_luaevell,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_manuellj,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_mathsoaa,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,34
ext_michelqu,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,12
ext_nisacram,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_rosianso,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,5
ext_sangeisa,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,45
ext_sasoarva,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_sucafe,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,14
ext_tayanvit,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,2
ext_valdelre,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_valdnfer,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_vamacena,ext_fatiferr,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_arielepe,ext_feplucia,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_alemoniq,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_almeireb,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,9
ext_amejoao,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,8
ext_diegmatt,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_jealane,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_jesobian,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,12
ext_laracort,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,9
ext_mesadrie,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_nasane,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_pamelata,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,11,2
ext_queborge,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,10
ext_reanbeat,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_stepdomi,ext_geisesan,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,13,1
ext_arhpaulo,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,31,44
ext_beatc,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,31,42
ext_caisacra,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,18,77
ext_calimdan,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,41,72
ext_cicandre,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,62,102
ext_hillopes,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,34,29
ext_ivoleite,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,8,60
ext_jeoemill,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,10
ext_jesilvra,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,6,14
ext_julnaiar,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,60
ext_lifernaj,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,5
ext_livimend,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_mathsoaa,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,48
ext_nisacram,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,15,46
ext_olscaiqu,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,55
ext_paulao,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_raimilen,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,76
ext_sanemile,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,29,86
ext_sobarbog,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_taiabomf,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_vansou,ext_lasobrei,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_borgsamu,ext_michpess,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,OFFLINE,57,0
ext_alemoniq,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_almeireb,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_amejoao,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,2
ext_arielepe,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,8,4
ext_coneveli,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,3
ext_courafae,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_laracort,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_lirabeat,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_masantav,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_mesadrie,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,4
ext_olargeov,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_paulaste,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,6
ext_saconjoa,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
ext_sandrofa,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_sobarbog,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_teikaren,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_valdelre,ext_microsar,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,0
ext_beatc,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,7
