REP,LIDER,EQUIPE,OFFICE,CANAL,EXCL_REP_ME,EXCL_REP
ext_saconmat,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,22
ext_valdnfer,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,48
ext_valsandr,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,10,14
ext_teikaren,kaacosta,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_amandg,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_cibregin,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_crgisell,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,7
ext_damarx,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_dethaina,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_esjacint,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_flalvean,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_frerayan,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_frnpedro,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_girsoare,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_jadgalva,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_jucnesto,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_kailinco,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_lucfeliz,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_lucsin,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_ludinmar,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_luminerv,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_macifabi,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_maysmace,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_ottvicto,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_resayona,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_romedfel,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,0
ext_ruluca,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_saren,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,0
ext_shdriell,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_sofffern,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_vanuzial,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_vibpedro,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,3
ext_adriell,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,4
ext_aleestre,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,9
ext_amandg,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_azrcrist,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_carlthay,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,31
ext_crgisell,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_dethaina,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_edsimmar,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,10
ext_erivacos,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_evandjos,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,31,13
ext_frnpedro,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_girsoare,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,3
ext_heloyhel,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_huhiarll,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,80,17
ext_jadgalva,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_joalymor,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,0
ext_jucnesto,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_julgadel,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,29
ext_kailinco,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_lucavmar,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,18
ext_macifabi,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,2
ext_rachferr,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_saleslet,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,35,11
ext_sarabian,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_valesvit,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,5
ext_vanuzial,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_yurmenez,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,24
ext_arturroc,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,26,81
ext_edsonara,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,11
ext_ericguim,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,34
ext_erinobre,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,21
ext_esjacint,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_esthermo,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_halrober,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,3
ext_kalivito,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,48
ext_lialvega,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,30,42
ext_livjorda,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,9
ext_malkaua,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,33
ext_mythain,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,16,12
ext_noguandr,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,7
ext_nuraquel,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,45
ext_queilmar,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_rocveron,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,24
ext_saren,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,20
ext_yasmisiq,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,7
ext_fereisma,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_frerayan,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_frroniel,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_lucfeliz,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_raphdias,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,4
ext_rumanara,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,35,2
ext_wicaugus,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_yasmimne,ext_camiluce,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_clopires,ext_carlmato,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_adriell,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,18
ext_estazeve,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,16
ext_gleheloi,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,8
ext_heldanta,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_heloyhel,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,17,9
ext_isdawson,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,43,16
ext_josefcri,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,16
ext_jugracil,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,7
ext_ollcamil,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,22
ext_rayzcarm,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,15
ext_thayslsi,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,13
ext_vicardoj,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,14
ext_anrenaly,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,12
ext_crgisell,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,5
ext_debcamil,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,26,15
ext_erivacos,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,3
ext_faveras,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,8
ext_fesantim,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,28,25
ext_fesorobe,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,38
ext_flavrica,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,4
ext_frnpedro,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_girsoare,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_heloyhel,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,7
ext_joalymor,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,3
ext_kailinco,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_mathrama,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,8
ext_ruluca,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_saandrma,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_thayslsi,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,13
ext_abvitor,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,117,70
ext_debellen,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,33,47
ext_edileuxa,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,37
ext_erevilly,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,35
ext_ewxavier,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,37
ext_fapalhar,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,25
ext_flaenriq,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,4
ext_grazyvit,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,19
ext_hihellen,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_isadandr,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_isicmart,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,23
ext_iskaroly,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,5
ext_issiana,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,38
ext_itacesar,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_kelmuniz,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_ludinmar,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_maada,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,29
ext_mabelino,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_renathco,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,6
ext_rhluisa,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_rosouzam,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,20
ext_vagenuin,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,15,27
ext_vinalvar,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,8
ext_visasara,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,1
ext_yasmijul,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,72,29
ext_yutrajan,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_anacatel,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,39,21
ext_brmarion,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,27,70
ext_emilybri,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,30,14
ext_estazeve,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,5
ext_farjonas,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,0
ext_faustmar,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,27,11
ext_fesantim,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_flalvean,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_francega,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_gilohana,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,18
ext_heldanta,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_isdawson,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,24,3
ext_jacojose,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_joalymor,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_josefcri,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,8
ext_jugracil,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_maespinh,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,9
ext_matayhan,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,27
ext_ollcamil,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,4
ext_povascon,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_rachferr,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,20,8
ext_rasoabru,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_rayzcarm,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,56,5
ext_thallale,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_vicardoj,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_vicastma,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,51,19
ext_xavluiz,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,31,12
ext_edsimmar,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_gilvansi,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_goclana,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_ludinmar,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_abvitor,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,40,16
ext_almlaura,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,41,41
ext_dimofran,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,36,29
ext_elmneves,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,9
ext_gosanted,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,37
ext_gosomari,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_isadandr,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,47
ext_isicmart,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_iskaroly,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,20,53
ext_itacesar,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,22
ext_jhmessia,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_laisyasm,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,26,37
ext_larprisc,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,25,23
ext_layasous,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,18
ext_lusanjor,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,11
ext_naellgom,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_natalibr,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,15,37
ext_rafaalca,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,22,23
ext_roselans,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,29
ext_rosouzam,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,3
ext_vagenuin,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,19,18
ext_valeslim,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,21,42
ext_vifrluca,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,38,49
ext_wewillst,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,20
ext_yasmijul,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,14
ext_aguivito,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,35
ext_brmarion,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,2
ext_debmiche,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_estazeve,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,2
ext_fereisma,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,2
ext_frerayan,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_frroniel,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,15
ext_fypereir,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,42,19
ext_gagjulio,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,17
ext_gosomari,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,14
ext_isdawson,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,0
ext_jhmessia,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,18
ext_josefcri,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,0
ext_jugracil,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,0
ext_lucfeliz,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,1
ext_mabarluc,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,50,58
ext_maespinh,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_matayhan,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,0
ext_memayuki,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,40,49
ext_nageroni,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,8
ext_ottvicto,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_pecomari,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,33
ext_pomatos,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,25,56
ext_raphdias,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,22,60
ext_rayzcarm,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_ritamede,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,4
ext_rumanara,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,62,33
ext_silmel,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_wicaugus,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,16,36
ext_yasmimne,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,39
ext_beakelly,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_begarana,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_bentleti,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,0
ext_debmiche,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,9
ext_esevelly,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_esjacint,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_fereisma,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,21
ext_fransper,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_gerscarl,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,0
ext_israells,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,7
ext_jeaclaud,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_jessicxa,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,0
ext_jhonacar,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_marisatu,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,16,7
ext_ritamede,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,28,43
ext_sicdavi,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_staisant,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,0
ext_dimofran,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,4
ext_gosanted,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,18,13
ext_gosomari,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,15
ext_jhmessia,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_larprisc,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_luminerv,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_lusanjor,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_naellgom,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,19
ext_rafaalca,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,6
ext_virochga,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,11
ext_wewillst,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_wijeroni,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,47
ext_amandg,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_anrenaly,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
